Agave, cooked (Southwest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.24,25,105,1.28,0.2,0.74,5.54,1.4,2.33,20,0.52,27,41,253,242,0.34,0.073,0.263,0.3,6.8,0.036,0.047,0.44,0.102,0.099,13,0,13,13,9.7,0,0,10,0,120,0,0,201,0,388,0.15,0,0,0,5.4,0.04,0.001,0.001,0.035,0.004,0.015,0.001,0.014,0.082,0.031,0.051,0,0,0.011,0.031,0.046,0.075,0.071,0.018,0.014,0.045,0.034,0.058,0.054,0.028,0.067,0.157,0.138,0.048,0.04,0.052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, summer, scallop, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,16,67,1.03,0.17,0.5,3.3,1.9,1.5,15,0.33,19,28,140,237,0.24,0.083,0.128,0.2,10.8,0.051,0.025,0.464,0.079,0.085,21,0,21,21,6.2,0,0,4,0,51,0,0,85,0,250,0.12,0,0,0,3.5,0.035,0.001,0.001,0.031,0.003,0.013,0.001,0.012,0.072,0.027,0.045,0,0,0.009,0.025,0.037,0.061,0.057,0.015,0.011,0.036,0.028,0.047,0.044,0.022,0.054,0.126,0.111,0.039,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.22,15,64,1.14,0.36,0.59,2.69,1,1.71,0,18,0.37,19,37,264,239,0.33,0.052,0.173,0.2,12.9,0.035,0.024,0.51,0.288,0.08,28,0,28,28,9.4,0.3,0,0,56,0,670,0,0,1117,0,1150,0.12,0,0,0,4.2,0.072,0,0,0,0,0,0,0.065,0.007,0.029,0,0.029,0.151,0.058,0.094,0,0,0.006,0.015,0.023,0.037,0.035,0.009,0.007,0.022,0.017,0.029,0.027,0.014,0.033,0.078,0.068,0.024,0.02,0.026,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.74,14,61,1.15,0.13,1.01,2.97,1.3,1.69,17,0.48,13,25,194,238,0.2,0.047,0.23,0.2,3.7,0.041,0.04,0.386,0.265,0.045,8,0,8,8,9.4,0,0,9,0,106,0,0,177,0,1877,0.12,0,0,0,4.2,0.027,0.001,0,0.024,0.003,0.01,0.001,0.009,0.055,0.021,0.034,0,0,0.01,0.028,0.041,0.067,0.064,0.016,0.012,0.04,0.031,0.052,0.048,0.025,0.06,0.14,0.123,0.043,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, winter, butternut, frozen, cooked, boiled, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.8,39,165,1.23,0.07,0.86,10.04,19,0.58,9,14,133,238,0.12,0.036,0.173,0.5,3.5,0.05,0.039,0.464,0.154,0.069,16,0,16,16,0,167,0,3339,0,0,0.014,0,0,0.012,0.001,0.005,0,0.005,0.029,0.011,0.018,0,0,0.017,0.037,0.048,0.07,0.045,0.015,0.011,0.048,0.041,0.053,0.068,0.023,0.051,0.132,0.214,0.045,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, winter, hubbard, baked, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.1,50,209,2.48,0.62,0.99,10.81,4.9,4.9,17,0.47,22,23,358,244,0.15,0.045,0.17,0.6,9.5,0.074,0.047,0.558,0.447,0.172,16,0,16,16,14.6,0,335,0,3580,885,0,6705,0,0,0.2,0,0,1.6,0.128,0,0,0,0,0.003,0.002,0.11,0.012,0.046,0.003,0.042,0,0,0.26,0.097,0.162,0,0,0,0,0,0,0,0.021,0.044,0.058,0.084,0.055,0.018,0.013,0.058,0.05,0.064,0.082,0.028,0.062,0.159,0.259,0.055,0.053,0.058,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, winter, hubbard, cooked, boiled, mashed, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.1,30,125,1.48,0.37,0.59,6.46,2.9,2.93,10,0.28,13,14,214,241,0.1,0.047,0.126,0.3,6.5,0.042,0.028,0.334,0.297,0.103,10,0,10,10,8.7,0,0,200,0,2139,529,0,4005,0,0,0.12,0,0,0,1,0.076,0.002,0.001,0.066,0.007,0.028,0.002,0.025,0.156,0.058,0.097,0,0,0.021,0.044,0.058,0.084,0.055,0.018,0.013,0.058,0.05,0.064,0.082,0.028,0.062,0.159,0.259,0.055,0.053,0.058,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.3,27,113,0.66,0.26,0.32,6.46,1.4,2.53,21,0.34,11,117,254,0.2,0.035,0.109,0.3,3.5,0.038,0.022,0.81,0.355,0.099,8,0,8,8,7.5,0,0,6,0,59,15,0,110,0,0,0.12,0,0,0,0.8,0.062,0.001,0.001,0.053,0.006,0.022,0.001,0.018,0.126,0.047,0.078,0,0,0.009,0.018,0.024,0.034,0.022,0.007,0.005,0.024,0.02,0.026,0.033,0.011,0.025,0.064,0.105,0.022,0.021,0.024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Succotash, (corn and limas), cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.37,111,464,5.07,0.8,1.39,24.37,17,1.52,53,117,410,253,0.63,0.179,0.769,0.6,8.2,0.168,0.096,1.327,0.567,0.116,33,0,33,33,0,15,0,294,0,0,0.148,0.001,0.134,0.013,0.155,0.155,0.381,0.321,0.06,0,0,0.057,0.211,0.286,0.446,0.297,0.068,0.055,0.245,0.173,0.308,0.296,0.161,0.279,0.493,0.764,0.202,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet potato, cooked, boiled, without skin, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.13,76,320,1.37,0.14,0.63,17.72,2.5,5.74,1.43,0.54,0.43,0,3.34,0,5.22,27,0.72,18,32,230,263,0.2,0.094,0.266,0.2,12.8,0.056,0.047,0.538,0.581,0.165,6,0,6,6,10.8,0,787,0,9444,0,0,15740,0,0,0.94,0.01,0,0,0,0,0,0,0,0,2.1,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0.02,0.082,0.082,0.121,0.081,0.041,0.013,0.099,0.068,0.108,0.077,0.031,0.09,0.282,0.161,0.074,0.072,0.085,0,0,,,,,
Sweet potato, frozen, cooked, baked, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.7,100,419,1.71,0.12,1.07,23.4,1.8,35,0.54,21,44,377,244,0.3,0.183,0.665,0.6,9.1,0.066,0.056,0.555,0.56,0.186,22,0,22,22,0,821,0,16410,0,0,0.026,0.024,0.003,0.005,0.005,0.053,0.045,0.008,0,0,0.021,0.085,0.086,0.126,0.084,0.042,0.014,0.103,0.07,0.112,0.08,0.032,0.094,0.293,0.168,0.078,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taro, cooked, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.8,142,594,0.52,0.11,0.97,34.6,5.1,0.49,18,0.72,30,76,484,251,0.27,0.201,0.449,0.9,5,0.107,0.028,0.51,0.336,0.331,19,0,19,19,21.3,0,0,4,0,39,0,22,84,0,0,2.93,0,0,0,1.2,0.023,0.019,0.003,0.009,0.009,0.046,0.032,0.014,0,0,0.008,0.024,0.019,0.038,0.023,0.007,0.011,0.028,0.019,0.028,0.036,0.012,0.025,0.066,0.06,0.026,0.021,0.032,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taro, leaves, cooked, steamed, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.15,24,100,2.72,0.41,0.83,3.89,2,86,1.18,20,27,460,238,0.21,0.14,0.371,0.9,35.5,0.139,0.38,1.267,0.044,0.072,48,0,48,48,0,212,0,4238,0,0,0.083,0.072,0.011,0.033,0.033,0.168,0.117,0.051,0,0,0.026,0.091,0.142,0.214,0.134,0.043,0.035,0.107,0.097,0.14,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomato juice, canned, without salt added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.24,17,72,0.85,0.29,1.09,3.53,0.4,2.58,0,1.25,1.33,0,0,0,10,0.39,11,19,217,10,0.11,0.042,0.068,0.5,6.9,70.1,0.1,0.078,0.673,0.07,20,0,20,20,6.8,0,0,23,0,270,0,0,450,9037,60,0.32,0,0.01,0.02,0,0,0,2.3,0.019,0,0,0,0,0,0.001,0.001,0.014,0,0.003,0,0,0,0.005,0,0,0,0,0.005,0,0,0.027,0.022,0.005,0,0,0,0,0,0,0,0,0,0.006,0.026,0.017,0.024,0.026,0.005,0.009,0.026,0.013,0.017,0.02,0.014,0.026,0.13,0.416,0.019,0.015,0.025,0,0,,,,,,,,,
Tomato products, canned, puree, with salt added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.88,38,158,1.65,0.21,1.28,8.98,1.9,4.83,0,2.45,2.38,0,0,0,18,1.78,23,40,439,202,0.36,0.287,0.169,0.7,10.6,0.025,0.08,1.466,0.44,0.126,11,0,11,11,17.6,0.2,0,0,26,0,306,0,0,510,21754,0,1.97,0,0,0.24,0,0,0,3.4,0,0.029,0,0,0,0,0,0,0.022,0.007,0.031,0,0.031,0,0,0.086,0.082,0.004,0,0,0,0,0,0,0,0.011,0.038,0.032,0.047,0.049,0.009,0.01,0.035,0.022,0.034,0.033,0.026,0.053,0.277,0.812,0.028,0.037,0.04,0,0,,,,,,,,,,,,,,,,,
Turnips, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.6,22,92,0.71,0.08,0.55,5.06,2,2.99,22,0.22,8,19,135,286,0.2,0.064,0.1,0.6,11.6,0.027,0.023,0.299,0.142,0.067,9,0,9,9,8.7,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.1,0.008,0,0,0,0,0,0,0.008,0.001,0.005,0,0.004,0,0,0.042,0.009,0.032,0,0,0,0,0,0,0,0.007,0.02,0.029,0.026,0.028,0.009,0.004,0.014,0.011,0.023,0.019,0.011,0.027,0.05,0.102,0.019,0.021,0.023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnips, frozen, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.6,21,86,1.53,0.24,0.9,3.73,2,1.73,32,0.98,14,26,182,272,0.2,0.063,0.1,0.6,3.9,0.035,0.028,0.56,0.141,0.067,8,0,8,8,8.7,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.1,0.025,0,0,0,0,0,0,0.023,0.002,0.015,0.001,0.013,0,0,0.125,0.028,0.094,0,0,0,0,0,0,0,0.015,0.042,0.062,0.057,0.061,0.019,0.009,0.03,0.023,0.051,0.041,0.024,0.059,0.108,0.221,0.042,0.045,0.049,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.06,11,48,0.4,0.2,0.89,2.45,1,1.18,18,0.38,10,17,5,343,0.59,0.022,0.056,0.2,10.5,0.034,0.001,0.384,0.121,0.032,4,0,4,4,4.9,0,0,0,0,0,0,0,0,0,197,0.08,0,0,0,2.8,0.016,0.011,0.005,0.037,0.037,0.088,0.088,0,0,0.002,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winged bean, immature seeds, cooked, boiled, drained, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.11,37,155,5.31,0.66,0.71,3.21,61,1.09,30,25,274,240,0.28,0.037,0.158,1.1,9.8,0.086,0.072,0.652,0.041,0.082,35,0,35,35,0,4,0,88,0,0,0.101,0.001,0.064,0.036,0.237,0.236,0.001,0.177,0.156,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yam, cooked, boiled, drained, or baked, with salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.13,114,477,1.49,0.14,1.25,26.99,3.9,0.49,14,0.52,18,49,670,244,0.2,0.152,0.371,0.7,12.1,0.095,0.028,0.552,0.311,0.228,16,0,16,16,16.2,0,0,6,0,73,0,0,122,0,0,0.34,0,0,0,2.3,0.029,0,0,0,0,0,0,0.027,0.003,0.005,0,0.005,0,0,0.06,0.05,0.009,0,0,0,0,0,0,0,0.012,0.052,0.05,0.094,0.058,0.02,0.018,0.069,0.039,0.06,0.124,0.033,0.061,0.151,0.176,0.052,0.053,0.079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, breadnut tree seeds, raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,217,908,5.97,0.99,1.76,46.28,98,2.09,68,67,1183,31,1.13,1.444,0.178,27.4,0.055,0.055,0.88,1.103,0.403,66,0,66,66,0,12,0,248,0,0,0.267,0.177,0.09,0.126,0.005,0.121,0.527,0.406,0.122,0,0.162,0.232,0.338,0.647,0.26,0.035,0.093,0.282,0.439,0.578,0.549,0.091,0.271,0.659,0.835,0.375,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, breadnut tree seeds, dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,367,1536,8.62,1.68,3.81,79.39,14.9,94,4.6,115,178,2011,53,1.91,2.455,0.303,1.9,46.6,0.03,0.14,2.1,1.875,0.685,113,0,113,113,0,11,0,216,0,0,0.454,0,0,0,0,0,0,0.301,0.154,0.214,0.009,0.205,0,0,0.896,0.69,0.207,0,0,0,0,0,0,0.234,0.335,0.488,0.935,0.376,0.05,0.135,0.407,0.634,0.834,0.793,0.132,0.392,0.951,5.206,0.541,0.429,0.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, chia seeds, dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8,486,2034,16.54,30.74,4.8,42.12,34.4,631,7.72,335,860,407,16,4.58,0.924,2.723,55.2,1.6,0.62,0.17,8.83,49,49,0,54,0.5,3.33,0.03,0.03,2.17,0.063,0.912,0.093,0.032,2.309,0.03,0.029,0,2.203,0.046,23.665,5.835,17.83,0.14,0,0.436,0.709,0.801,1.371,0.97,0.588,0.407,1.016,0.563,0.95,2.143,0.531,1.044,1.689,3.5,0.943,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, cottonseed flour, partially defatted (glandless),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3,359,1502,40.96,6.2,6,40.54,3,478,12.66,721,1597,1772,35,11.69,1.18,2.143,5.6,2.4,2.102,0.399,4.065,0.448,0.769,229,0,229,229,0,22,0,434,0,0,1.588,0,0,0,0,0,0.056,1.381,0.14,1.133,0.042,1.082,0,0,2.958,2.925,0.011,0,0,0,0,0,0,0.618,1.515,1.476,2.798,2.079,0.665,1.074,2.55,1.476,2.102,5.533,1.291,1.901,4.459,10.255,1.986,1.747,2.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, pumpkin and squash seed kernels, dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.23,559,2339,30.23,49.05,4.78,10.71,6,1.4,1.13,0.13,0.15,0,0,0,1.47,46,8.82,592,1233,809,7,7.81,1.343,4.543,9.4,1.9,0.273,0.153,4.987,0.75,0.143,58,0,58,58,63,0,0,1,0,9,1,1,16,0,74,2.18,0,0.03,35.1,0.44,0,0,0.06,0,0,0,7.3,0,8.659,0,0.001,0,0.003,0.006,0.059,0.008,5.364,0.037,2.869,0.212,0.057,0.044,16.242,0,0,0.048,0,16.133,0.056,0.001,20.976,20.71,0.12,0,0.004,0,0.131,0,0,0,0.064,0,0.576,0.998,1.281,2.419,1.236,0.603,0.332,1.733,1.093,1.579,5.353,0.78,1.485,2.96,6.188,1.843,1.316,1.673,0,0,,,
Seeds, pumpkin and squash seed kernels, roasted, without salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,574,2401,29.84,49.05,4.37,14.71,6.5,1.29,1.14,0.07,0.07,0,0,0,0.74,52,8.07,550,1174,788,18,7.64,1.275,4.49,9.4,1.8,0.07,0.15,4.43,0.57,0.1,57,0,57,57,63,1.5,0,0,0,0,5,1,0,8,0,30,0.56,0,0.09,12.73,0.28,0,0,0,0,0,0,4.5,0,8.544,0,0.007,0.002,0.002,0.006,0.058,0.008,5.191,0.038,2.913,0.216,0.06,0.043,15.734,0,0,0.044,0,15.626,0.053,0.001,19.856,19.59,0.111,0,0.012,0,0.123,0,0,0,0.042,0,0.569,0.985,1.265,2.388,1.22,0.595,0.327,1.711,1.079,1.559,5.284,0.77,1.466,2.922,6.108,1.819,1.299,1.652,0,0,,
Seeds, safflower seed kernels, dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.62,517,2163,16.18,38.45,5.47,34.29,78,4.9,353,644,687,3,5.05,1.747,2.014,0,1.163,0.415,2.284,4.03,1.17,160,0,160,160,0,3,0,50,0,0,3.682,0.035,2.574,0.921,4.848,0.037,4.806,28.223,28.084,0.111,0,0.183,0.586,0.717,1.154,0.534,0.284,0.311,0.806,0.531,1.025,1.749,0.452,0.772,1.807,3.699,1.01,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, safflower seed meal, partially defatted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.41,342,1431,35.62,2.39,6.85,48.73,77,4.86,350,638,68,3,5.01,1.733,1.998,0,1.153,0.412,2.265,3.996,1.161,159,0,159,159,0,2,0,49,0,0,0.207,0.002,0.144,0.052,0.272,0.002,0.27,1.584,1.576,0.006,0,0.403,1.29,1.579,2.54,1.176,0.625,0.685,1.774,1.169,2.258,3.851,0.995,1.7,3.978,8.145,2.224,1.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, sesame flour, low-fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,333,1393,50.14,1.75,5.5,35.51,149,14.22,338,757,397,39,10,1.425,1.396,0,2.516,0.269,12.533,2.745,0.142,29,0,29,29,0,3,0,64,0,0,0.201,0.004,0.128,0.06,0.543,0.004,0.536,0.002,0.63,0.618,0.011,0,1.097,2.081,2.157,3.841,1.608,1.656,1.012,2.658,2.1,2.8,7.436,1.476,2.62,4.654,11.182,3.434,2.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, sesame meal, partially defatted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,567,2372,16.96,48,4,26.04,153,14.55,346,774,406,39,10.23,1.457,1.427,0,2.573,0.275,12.816,2.807,0.146,30,0,30,30,0,3,0,66,0,0,6.722,0.12,4.292,2.019,18.127,0.144,17.897,0.067,21.039,20.654,0.363,0,0.371,0.704,0.73,1.299,0.544,0.56,0.342,0.899,0.71,0.947,2.515,0.499,0.886,1.574,3.782,1.162,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds, sunflower seed kernels, dried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,584,2445,20.78,51.46,3.02,20,8.6,2.62,2.5,78,5.25,325,660,645,9,5,1.8,1.95,53,1.4,1.48,0.355,8.335,1.13,1.345,227,0,227,227,55.1,35.4,0,0,3,0,30,0,0,50,0,0,35.17,0,1.18,0.37,0.02,0,0,0,0,0,4.455,0,0,0,0,0,0.025,0,2.21,0.02,1.69,0.115,0.32,0.075,18.528,0,0,0.02,0.015,18.38,0.085,0.029,23.137,23.05,0.06,0.014,0,0,0,0.014,0,0,0,534,0.348,0.928,1.139,1.659,0.937,0.494,0.451,1.169,0.666,1.315,2.403,0.632,1.117,2.446,5.579,1.461,1.182,1.075,0,0,,,,,,,,,,,
Seeds, sunflower seed kernels, dry roasted, without salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,582,2435,19.33,49.8,5.6,24.07,11.1,2.73,70,3.8,129,1155,850,3,5.29,1.83,2.11,79.3,1.4,0.106,0.246,7.042,7.042,0.804,237,0,237,237,55.1,0,0,0,0,5,0,0,9,0,0,26.1,0,1.19,0,0.24,0,0,0,0,0,0,2.7,5.219,0,0,0,0,0,0.051,2.808,2.212,9.505,0.049,9.399,0.048,0,32.884,32.782,0.069,0,0,0,0,0,0,0.295,0.788,0.967,1.408,0.795,0.42,0.383,0.992,0.565,1.116,2.039,0.536,0.948,2.076,4.735,1.24,1.003,0.912,0,0,,,,,,,,,,,,,,,,,,,,,,
Seeds, sunflower seed kernels, oil roasted, without salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
